TestCase,ProjectName,CommitHash,iteration,before/after,PS-MarkSweep.count,PS-MarkSweep.time,PS-Scavenge.count,PS-Scavenge.time,blocked.count,count,daemon.count,deadlock.count,deadlocks,heap.committed,heap.init,heap.max,heap.usage,heap.used,loaded,name,new.count,non-heap.committed,non-heap.init,non-heap.max,non-heap.usage,non-heap.used,pools.Code-Cache.committed,pools.Code-Cache.init,pools.Code-Cache.max,pools.Code-Cache.usage,pools.Code-Cache.used,pools.Compressed-Class-Space.committed,pools.Compressed-Class-Space.init,pools.Compressed-Class-Space.max,pools.Compressed-Class-Space.usage,pools.Compressed-Class-Space.used,pools.Metaspace.committed,pools.Metaspace.init,pools.Metaspace.max,pools.Metaspace.usage,pools.Metaspace.used,pools.PS-Eden-Space.committed,pools.PS-Eden-Space.init,pools.PS-Eden-Space.max,pools.PS-Eden-Space.usage,pools.PS-Eden-Space.used,pools.PS-Eden-Space.used-after-gc,pools.PS-Old-Gen.committed,pools.PS-Old-Gen.init,pools.PS-Old-Gen.max,pools.PS-Old-Gen.usage,pools.PS-Old-Gen.used,pools.PS-Old-Gen.used-after-gc,pools.PS-Survivor-Space.committed,pools.PS-Survivor-Space.init,pools.PS-Survivor-Space.max,pools.PS-Survivor-Space.usage,pools.PS-Survivor-Space.used,pools.PS-Survivor-Space.used-after-gc,runnable.count,terminated.count,timed_waiting.count,total.committed,total.init,total.max,total.used,unloaded,uptime,vendor,waiting.count
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketValid,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.049290187276372015,47058744,4553,16924@christian-ThinkPad-X250,0,34275328,2555904,-1,-3.3200792E7,33201080,7798784,2555904,251658240,0.030673472086588542,7719232,3276800,0,1073741824,0.0028450191020965576,3054816,23199744,0,-1,0.9667261845647952,22427800,124780544,31457280,338690048,0.11751294209861164,39800464,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221446144,128385024,954728447,82740520,0,2932,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketValid,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.05188622597742055,49537256,4560,16924@christian-ThinkPad-X250,0,34340864,2555904,-1,-3.3324192E7,33324192,7864320,2555904,251658240,0.030919901529947915,7786752,3276800,0,1073741824,0.0028488337993621826,3058912,23199744,0,-1,0.9691669011520128,22484424,124780544,31457280,338690048,0.1248308778178212,42278976,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221511680,128385024,954728447,82873680,0,2951,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidFlowContents,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.054482147367625106,52015656,4560,16924@christian-ThinkPad-X250,0,34340864,2555904,-1,-3.3385568E7,33385568,7864320,2555904,251658240,0.03111546834309896,7830464,3276800,0,1073741824,0.0028488337993621826,3058912,23199744,0,-1,0.969674148128531,22496192,124780544,31457280,338690048,0.13214848285119968,44757376,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221511680,128385024,954728447,85401224,0,2967,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidFlowContents,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.054482147367625106,52015656,4561,16924@christian-ThinkPad-X250,0,34406400,2555904,-1,-3.3482744E7,33482744,7929856,2555904,251658240,0.031430816650390624,7909824,3276800,0,1073741824,0.0028493478894233704,3059464,23199744,0,-1,0.9704182942708334,22513456,124780544,31457280,338690048,0.13214848285119968,44757376,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221642752,128385024,954728447,85506904,0,2987,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDirectDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.05707857989793554,54494544,4561,16924@christian-ThinkPad-X250,0,34471936,2555904,-1,-3.3506528E7,33506528,7995392,2555904,251658240,0.031518809000651044,7931968,3276800,0,1073741824,0.0028493478894233704,3059464,23199744,0,-1,0.9705565716587218,22516664,124780544,31457280,338690048,0.139467528729985,47236264,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221642752,128385024,954728447,88003408,0,3003,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDirectDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.05707857989793554,54494544,4561,16924@christian-ThinkPad-X250,0,34471936,2555904,-1,-3.350964E7,33509640,7995392,2555904,251658240,0.03152186075846354,7932736,3276800,0,1073741824,0.0028493478894233704,3059464,23199744,0,-1,0.9705900203036724,22517440,124780544,31457280,338690048,0.139467528729985,47236264,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221642752,128385024,954728447,88004184,0,3007,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFirstSnapshotWithBadVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.05967467725440606,56973112,4561,16924@christian-ThinkPad-X250,0,34471936,2555904,-1,-3.3537608E7,33537608,7995392,2555904,251658240,0.03162078857421875,7957632,3276800,0,1073741824,0.0028493478894233704,3059464,23199744,0,-1,0.9707224355579096,22520512,124780544,31457280,338690048,0.1467856297921101,49714832,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,221642752,128385024,954728447,90510720,0,3029,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFirstSnapshotWithBadVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.06227057350657263,59451488,4565,16924@christian-ThinkPad-X250,0,34865152,2555904,-1,-3.3727312E7,33727312,8126464,2555904,251658240,0.032190704345703126,8101056,3276800,0,1073741824,0.002851441502571106,3061712,23461888,0,-1,0.9617531206354749,22564544,124780544,31457280,338690048,0.15410316396423906,52193208,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,93113840,0,3098,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.06486650327612319,61929896,4565,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3624864E7,33624864,8192000,2555904,251658240,0.03172632853190104,7984192,3276800,0,1073741824,0.002851441502571106,3061712,23461888,0,-1,0.9623675639402933,22578960,124780544,31457280,338690048,0.16142079261803405,54671616,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,95554760,0,3114,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.06486650327612319,61929896,4566,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.36354E7,33635400,8192000,2555904,251658240,0.03175226847330729,7990720,3276800,0,1073741824,0.0028519555926322937,3062264,23461888,0,-1,0.9625271418907123,22582704,124780544,31457280,338690048,0.16142079261803405,54671616,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,95566480,0,3128,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetDiffReturnsChangesInChronologicalOrder,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.06746240790763575,64408280,4566,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3644384E7,33644384,8192000,2555904,251658240,0.03177973429361979,7997632,3276800,0,1073741824,0.0028519555926322937,3062264,23461888,0,-1,0.9626031801021299,22584488,124780544,31457280,338690048,0.16873835041057952,57150000,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,98052664,0,3143,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetDiffReturnsChangesInChronologicalOrder,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.06746240790763575,64408280,4568,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.304948E7,33049480,8192000,2555904,251658240,0.02939631144205729,7397824,3276800,0,1073741824,0.002853117883205414,3063512,23461888,0,-1,0.962759007288757,22588144,124780544,31457280,338690048,0.16873835041057952,57150000,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,97407040,0,3152,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07005863933364223,66886976,4568,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3025776E7,33025776,8192000,2555904,251658240,0.029228719075520833,7355648,3276800,0,1073741824,0.002853117883205414,3063512,23461888,0,-1,0.9635463267065293,22606616,124780544,31457280,338690048,0.1760568293993687,59628696,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,99916344,0,3191,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07005863933364223,66886976,4568,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3030136E7,33030136,8192000,2555904,251658240,0.029244486490885416,7359616,3276800,0,1073741824,0.002853117883205414,3063512,23461888,0,-1,0.9635630346543296,22607008,124780544,31457280,338690048,0.1760568293993687,59628696,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,99917112,0,3195,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketPartial,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07265454396515479,69365360,4569,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3071744E7,33071744,8192000,2555904,251658240,0.029361216227213542,7388992,3276800,0,1073741824,0.0028536319732666016,3064064,23461888,0,-1,0.9640608633030726,22618688,124780544,31457280,338690048,0.18337438719191418,62107080,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,102437104,0,3243,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketPartial,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07265454396515479,69365360,4570,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3073872E7,33073872,8192000,2555904,251658240,0.029361216227213542,7388992,3276800,0,1073741824,0.0028541460633277893,3064616,23461888,0,-1,0.9641280360728003,22620264,124780544,31457280,338690048,0.18337438719191418,62107080,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,102439232,0,3246,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDirectExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07525059942489531,71843888,4572,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.308812E7,33088120,8192000,2555904,251658240,0.029380289713541667,7393792,3276800,0,1073741824,0.002855174243450165,3065720,23461888,0,-1,0.9644836766759777,22628608,124780544,31457280,338690048,0.19069237015195675,64585608,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,104932008,0,3263,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowDirectExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07525059942489531,71843888,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3092592E7,33092592,8192000,2555904,251658240,0.029380289713541667,7393792,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9646978111906425,22634376,124780544,31457280,338690048,0.19069237015195675,64585608,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,104943728,0,3265,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07784652919444587,74322296,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3117568E7,33117568,8192000,2555904,251658240,0.029451751708984376,7411776,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9649487713861732,22639520,124780544,31457280,338690048,0.19800999880575174,67064016,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,107439864,0,3277,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.07784652919444587,74322296,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.311952E7,33119520,8192000,2555904,251658240,0.02945734659830729,7413184,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9649719579259777,22640064,124780544,31457280,338690048,0.19800999880575174,67064016,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,107441816,0,3281,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotVersionNotNextVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.08044269358568437,76800928,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3021288E7,33021288,8192000,2555904,251658240,0.029024759928385418,7304320,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9652287147564595,22646088,124780544,31457280,338690048,0.20532828883120888,69542648,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,109811464,0,3293,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotVersionNotNextVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.08303864849327293,79279360,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.2974888E7,32974888,8192000,2555904,251658240,0.028830973307291667,7255552,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9655260480315991,22653064,124780544,31457280,338690048,0.2126459883462534,72021080,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,112257512,0,3315,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidMetadata,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.08563460340086147,81757792,4573,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3014256E7,33014256,8192000,2555904,251658240,0.02895965576171875,7288640,3276800,0,1073741824,0.0028556883335113525,3066272,23461888,0,-1,0.9658537283956006,22660752,124780544,31457280,338690048,0.21996368786129789,74499512,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,114773456,0,3330,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidMetadata,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.08823047451499004,84236144,4576,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3084808E7,33084808,8192000,2555904,251658240,0.029154459635416668,7336960,3276800,0,1073741824,0.0028572306036949158,3067928,23461888,0,-1,0.9666707129451816,22679920,124780544,31457280,338690048,0.22728115117217734,76977864,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,117320952,0,3356,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.0908263707671566,86714520,4576,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.31728E7,33172800,8192000,2555904,251658240,0.02943140665690104,7406656,3276800,0,1073741824,0.0028572306036949158,3067928,23461888,0,-1,0.9674805369457053,22698920,124780544,31457280,338690048,0.2345986853443063,79456240,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,119888024,0,3377,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.0908263707671566,86714520,4576,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3173536E7,33173536,8192000,2555904,251658240,0.02943140665690104,7406656,3276800,0,1073741824,0.0028572306036949158,3067928,23461888,0,-1,0.9674819008598115,22698952,124780544,31457280,338690048,0.2345986853443063,79456240,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,119888056,0,3380,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.09342250164101112,89193120,4576,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3187472E7,33187472,8192000,2555904,251658240,0.02946955362955729,7416256,3276800,0,1073741824,0.0028572306036949158,3067928,23461888,0,-1,0.9676667112211942,22703288,124780544,31457280,338690048,0.24191688088809743,81934840,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,122380592,0,3394,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.09342250164101112,89193120,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3242576E7,33242576,8192000,2555904,251658240,0.029474639892578126,7417536,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.969594944788757,22748528,124780544,31457280,338690048,0.24191688088809743,81934840,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,124914968,0,3406,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.09601839789317769,91671496,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3255168E7,33255168,8192000,2555904,251658240,0.029509735107421876,7426368,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.969755204696229,22752288,124780544,31457280,338690048,0.2492344150602264,84413216,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,124932904,0,3421,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.09601839789317769,91671496,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.326516E7,33265160,8192000,2555904,251658240,0.0295379638671875,7433472,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.9698782979443087,22755176,124780544,31457280,338690048,0.256554736441503,86892536,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,127400064,0,3424,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.09861528290817202,94150816,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3250208E7,33250208,8192000,2555904,251658240,0.02947540283203125,7417728,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.9699120548184358,22755968,124780544,31457280,338690048,0.256554736441503,86892536,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,127409896,0,3439,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.10121117916033859,96629192,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3259144E7,33259144,8192000,2555904,251658240,0.029509226481119793,7426240,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.9699301266803422,22756392,124780544,31457280,338690048,0.26387227061363194,89370912,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,129890576,0,3443,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithSameName,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,before,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.10121117916033859,96629192,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.3271616E7,33271616,8192000,2555904,251658240,0.029529571533203125,7431360,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.9702567841087639,22764056,124780544,31457280,338690048,0.26387227061363194,89370912,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,132381336,0,3463,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithSameName,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,0,after,1,31,7,45,0,4,3,0,[],187170816,125829120,954728448,0.1038090026620847,99109408,4592,16924@christian-ThinkPad-X250,0,34930688,2555904,-1,-3.329808E7,33298080,8192000,2555904,251658240,0.029630279541015624,7456704,3276800,0,1073741824,0.002865225076675415,3076512,23461888,0,-1,0.9702912229399442,22764864,124780544,31457280,338690048,0.27119523748155716,91851128,0,52953088,83886080,716177408,0.010134751416230096,7258280,7258280,9437184,5242880,9437184,0.0,0,0,2,0,0,222101504,128385024,954728447,132411680,0,3471,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
